area,price,,,,,
2.3,612211.5924,,,,,
4.29,836235.0305,,,,,
4.13,1495518.624,,,,,
2.2,911071.8336,,,,,
3.4,1360787.871,,,,,
4.49,1455107.451,,,,,
6.5,1327969.286,,,,,
5.47,1838503.994,,,,,
5.06,1727211.089,,,,,
3.38,1093344.577,,,,,
6.13,943485.0473,,,,,
3.39,1100632.391,,,,,
4.02,1269811.089,,,,,
3.27,1321008.593,,,,,
2.22,978241.2891,,,,,
3.11,952533.5782,,,,,
3.23,1434015.033,,,,,
2.4,1008649.929,,,,,
3.09,2007556.286,,,,,
5.26,882666.5815,,,,,
5.31,1246218.31,,,,,
4.37,880682.302,,,,,
6.05,840124.8423,,,,,
3.41,1469767.647,,,,,
4.47,1824987.706,,,,,
5.1,1404896.376,,,,,
6.45,1290043.367,,,,,
2.09,1410362.613,,,,,
2.35,1058269.019,,,,,
2.22,1464929.162,,,,,
4.2,1777009.712,,,,,
2.11,826194.6782,,,,,
4.2,1851575.868,,,,,
4.32,1552915.164,,,,,
3.5,922478.9145,,,,,
2.13,1753427.937,,,,,
4.46,1387701.111,,,,,
5.14,1801916.346,,,,,
4.25,1237115.741,,,,,
3.12,1009606.284,,,,,
4.21,1601678.263,,,,,
6.33,483458.5483,,,,,
4.3,925394.135,,,,,
6.23,1143377.602,,,,,
3.25,1283401.789,,,,,
6.06,1031367.589,,,,,
3.45,1153605.031,,,,,
3,995137.2024,,,,,
6.41,1006580.48,,,,,
4.37,987434.7498,,,,,
4.04,897013.181,,,,,
3.04,1560838.45,,,,,
3.5,1349818.25,,,,,
5.04,883147.471,,,,,
3.28,926482.4677,,,,,
2.28,1100152.088,,,,,
2.25,674197.852,,,,,
4.11,1587350.294,,,,,
4.35,1276987.492,,,,,
2.5,982344.8121,,,,,
6.45,1153433.081,,,,,
2.41,799124.8492,,,,,
2.39,1169640.324,,,,,
4,1591203.49,,,,,
3.19,1450769.841,,,,,
5.03,1381442.758,,,,,
5.22,1930805.947,,,,,
4.16,1280548.089,,,,,
2.28,916344.2938,,,,,
3.43,1170892.98,,,,,
5.02,1616382.932,,,,,
4.13,1056518.913,,,,,
4.09,1583897.538,,,,,
4.34,619407.4863,,,,,
6.07,1043415.992,,,,,
6.15,1222344.208,,,,,
3.3,1433538.321,,,,,
5.37,1474417.272,,,,,
6.37,1827899.186,,,,,
5.09,1130537.993,,,,,
3.36,758886.6888,,,,,
5.4,1210400.127,,,,,
3.1,674817.5428,,,,,
3.26,1232209.476,,,,,
5.15,2105205.856,,,,,
5.27,1662585.938,,,,,
4.21,1443907.747,,,,,
6.13,781482.5832,,,,,
4.17,1557794.021,,,,,
2.33,1476277.527,,,,,
2.28,1412449.479,,,,,
3.02,1438290.851,,,,,
4.33,1667560.879,,,,,
6.26,1131532.919,,,,,
6.34,1154270.485,,,,,
6.4,1650770.93,,,,,
2.44,1387987.803,,,,,
6.4,1325294.121,,,,,
2.31,825095.1086,,,,,
3.48,944186.1591,,,,,
6.17,1608726.681,,,,,
4.5,1050223.668,,,,,
5.4,1417691.113,,,,,
2.24,1386351.145,,,,,
4.35,1015546.309,,,,,
3.48,991934.0654,,,,,
3.33,1267433.909,,,,,
3.32,1491811.661,,,,,
4.3,1222887.121,,,,,
4.01,1114901.973,,,,,
4.09,1024787.942,,,,,
2.14,675489.7527,,,,,
4.17,1515157.081,,,,,
4.14,491085.826,,,,,
3.15,737147.0943,,,,,
4.27,1208875.084,,,,,
3.16,1073355.784,,,,,
3.4,554702.6802,,,,,
4.39,1225796.414,,,,,
2.5,1282339.35,,,,,
6.34,1409824.638,,,,,
6.24,1448668.424,,,,,
6.5,728402.0001,,,,,
2.35,1381482.685,,,,,
4.1,1424994.375,,,,,
4.1,1741105.641,,,,,
2.29,1361230.121,,,,,
6.04,1164497.019,,,,,
6.23,1375736.957,,,,,
3.43,636506.0006,,,,,
3.32,775957.6721,,,,,
4.22,976540.0985,,,,,
3.44,1048302.409,,,,,
4.49,575694.1732,,,,,
4.05,1365437.489,,,,,
4.33,1403219.371,,,,,
4.04,1723424.672,,,,,
6.08,1987332.217,,,,,
5.45,1285202.337,,,,,
3.37,1306056.565,,,,,
2.45,778546.1621,,,,,
4.42,1155681.867,,,,,
6.15,1540737.193,,,,,
4.11,934408.7143,,,,,
3.23,294170.7464,,,,,
3.05,1423025.101,,,,,
2.36,876763.5841,,,,,
3.25,1416408.25,,,,,
4.47,972536.6628,,,,,
4.19,1729061.656,,,,,
2.27,981259.5641,,,,,
4.34,1125230.45,,,,,
2.13,723750.0653,,,,,
5.29,1556552.474,,,,,
4.2,1391303.787,,,,,
5.39,1103648.288,,,,,
5.44,2005037.307,,,,,
2.26,1055153.32,,,,,
4.11,1389366.718,,,,,
3.14,1249461.562,,,,,
5.37,1501482.22,,,,,
4.12,1296134.395,,,,,
4.42,992773.7916,,,,,
6.28,1085101.324,,,,,
2.21,734562.1045,,,,,
3.04,1221827.822,,,,,
4.38,1489970.147,,,,,
3.37,1696086.168,,,,,
4.21,891259.3384,,,,,
2.42,1347083.07,,,,,
6.21,1428797.372,,,,,
4.49,1198678.984,,,,,
6.18,1194083.247,,,,,
3.08,1233126.836,,,,,
4.21,1587585.485,,,,,
4.14,1025439.434,,,,,
4.01,700903.5639,,,,,
2.4,1180903.434,,,,,
2.09,914136.5198,,,,,
4.32,1178600.648,,,,,
3.16,1328572.191,,,,,
4.39,742449.3106,,,,,
3.34,964596.7498,,,,,
3.19,1613037.509,,,,,
4.05,816772.3751,,,,,
3.3,1283208.829,,,,,
3.23,975385.5554,,,,,
4.38,889845.6012,,,,,
3.14,979282.7631,,,,,
2.15,896937.6578,,,,,
2.28,1712388.873,,,,,
4.46,1367292.96,,,,,
3.18,949879.9339,,,,,
3.43,2050594.046,,,,,
4.24,1616631.334,,,,,
3.15,1358350.398,,,,,
5.4,1708127.578,,,,,
4.18,1970419.054,,,,,
6.1,1636080.39,,,,,
6.24,1591269.993,,,,,
2.26,1806231.452,,,,,
2.25,1138748.964,,,,,
2.24,1246440.856,,,,,
3.41,1407123.8,,,,,
3.49,1370830.389,,,,,
4.21,1492521.867,,,,,
2.17,762391.7761,,,,,
5.45,1668448.098,,,,,
6.18,945057.3184,,,,,
4.19,874497.2655,,,,,
4.24,1080170.907,,,,,
2.2,1049007.017,,,,,
2.37,826587.3919,,,,,
3.07,1384328.122,,,,,
4.42,1027311.508,,,,,
2.04,1938713.985,,,,,
6.26,1025417.888,,,,,
3.46,594816.9325,,,,,
4.41,1369970.613,,,,,
6.35,449331.5835,,,,,
3.14,1253359.954,,,,,
6.44,1347234.093,,,,,
4.08,1257780.067,,,,,
3.22,1474296.416,,,,,
2.1,1513273.017,,,,,
6.2,1042243.731,,,,,
4.36,1288069.226,,,,,
6.1,1988563.993,,,,,
4,799842.3758,,,,,
3.13,1813555.33,,,,,
2.39,492984.5947,,,,,
2.38,1325531.155,,,,,
2.26,1315138.251,,,,,
4.35,729990.0244,,,,,
4.04,1328658.911,,,,,
6.32,1599416.014,,,,,
2.13,1348251.597,,,,,
2.39,1018457.987,,,,,
2.48,1517597.527,,,,,
2.25,1247289.49,,,,,
3.41,906034.6514,,,,,
2.38,1203089.989,,,,,
3.19,1375771.129,,,,,
2.35,459446.4193,,,,,
5.2,1238486.17,,,,,
4.32,1309768.196,,,,,
2.5,1111580.1,,,,,
4.12,1099788.698,,,,,
4.03,1247384.085,,,,,
6.42,1546469.783,,,,,
3.06,729315.3749,,,,,
2.21,1614667.528,,,,,
4.04,1613325.655,,,,,
2.33,765505.3475,,,,,
3.23,1696785.902,,,,,
3.12,980161.6274,,,,,
4.21,1167621.046,,,,,
4.22,995849.7751,,,,,
2.14,1276494.765,,,,,
5.29,1649156.608,,,,,
3.27,1603268.211,,,,,
3.22,1314387.407,,,,,
3.33,1357366.528,,,,,
4.26,1308017.314,,,,,
4.44,1246015.297,,,,,
6.2,1467959.529,,,,,
5.17,1239309.915,,,,,
4.31,1457022.63,,,,,
4.04,1315666.874,,,,,
2.45,885709.7643,,,,,
3.2,566645.8578,,,,,
2.1,1088176.201,,,,,
3.11,1105737.462,,,,,
4.3,1571664.903,,,,,
4.32,1412144.508,,,,,
4.3,1220724.177,,,,,
4.49,1011909.694,,,,,
5.41,685922.3852,,,,,
4.26,1175190.673,,,,,
5.28,1053891.645,,,,,
5.29,1360502.249,,,,,
4.03,1409038.987,,,,,
2.48,547794.5712,,,,,
4.38,1211442.941,,,,,
2.36,1403296.258,,,,,
4.07,1125696.862,,,,,
2.09,1067191.98,,,,,
3.03,786257.7826,,,,,
3.19,1341069.16,,,,,
3.44,777718.8986,,,,,
5.05,1539465.42,,,,,
4.03,738760.7474,,,,,
4.16,777144.2542,,,,,
3.13,1131040.702,,,,,
2.45,892718.091,,,,,
3.06,1344406.93,,,,,
3.21,1174949.861,,,,,
6.3,948054.0087,,,,,
3.4,1432902.753,,,,,
3.49,1649947.16,,,,,
4.04,1168588.031,,,,,
3.44,1172514.722,,,,,
4.17,1051173.465,,,,,
3.29,1235747.512,,,,,
2.13,984010.7053,,,,,
3.47,1210610.163,,,,,
2.22,766078.3708,,,,,
3.09,1234636.452,,,,,
6.45,1364306.769,,,,,
2.48,1429383.352,,,,,
5.28,1680788.287,,,,,
3.12,884891.4955,,,,,
2.44,1198572.866,,,,,
2.37,996924.6914,,,,,
4.43,1417403.312,,,,,
4.33,549947.2482,,,,,
4.24,1241699.117,,,,,
3.41,1258686.286,,,,,
4.28,1144177.776,,,,,
6.08,1518387.142,,,,,
4.04,592512.4283,,,,,
3.14,1283590.459,,,,,
3.16,1014093.31,,,,,
3.31,1535152.074,,,,,
6.2,1754576.146,,,,,
3.5,1384965.654,,,,,
4.08,554253.054,,,,,
6.29,1502451.114,,,,,
4.06,1930802.919,,,,,
3.04,1309860.059,,,,,
2.35,1110525.989,,,,,
4.26,1543357.454,,,,,
3.06,1736442.48,,,,,
5.03,1370367.788,,,,,
4.15,1614916.469,,,,,
4.46,1124463.04,,,,,
5.26,1293383.89,,,,,
6.29,1472967.814,,,,,
4.21,1009809.984,,,,,
2,1217061.254,,,,,
3.33,1637335.303,,,,,
6.1,1570904.977,,,,,
2.24,1002690.899,,,,,
6.32,1814550.901,,,,,
5.16,1677005.14,,,,,
4.13,1173201.519,,,,,
4.02,860346.4707,,,,,
3.46,631712.7238,,,,,
3.11,1330929.472,,,,,
5.02,879356.366,,,,,
3.14,635419.3652,,,,,
6.43,1085494.82,,,,,
2.38,1024601.563,,,,,
4.14,701865.773,,,,,
3.12,942663.9415,,,,,
4.41,1838092.102,,,,,
5.31,1065150.787,,,,,
2.11,849566.0855,,,,,
3.23,949892.5314,,,,,
4.03,1294967.411,,,,,
4.31,1033881.135,,,,,
4.32,1280700.403,,,,,
2.09,1388840.174,,,,,
5.02,1940225.908,,,,,
4.12,1586889.995,,,,,
3.24,962081.42,,,,,
4.09,1049798.785,,,,,
2.27,1040781.795,,,,,
3.48,1100380.261,,,,,
4.22,759044.688,,,,,
4.09,1283764.788,,,,,
2.09,1162949.679,,,,,
6.12,1420979.184,,,,,
3.29,972670.8133,,,,,
4.18,1804243.86,,,,,
6.38,836883.5653,,,,,
3.16,1294647.589,,,,,
4.05,1300479.133,,,,,
2.13,1040376.995,,,,,
2.02,1193253.801,,,,,
3.21,1618127.607,,,,,
3.4,1113856.543,,,,,
5.29,1706291.991,,,,,
3.22,658644.617,,,,,
5.02,1168993.738,,,,,
4.08,1123209.855,,,,,
2.09,915818.4531,,,,,
3.24,1134142.916,,,,,
3.16,1589765.497,,,,,
3.06,552585.3541,,,,,
6.33,1352917.177,,,,,
4.31,1043281.29,,,,,
6.21,1589431.171,,,,,
4.47,1348883.321,,,,,
4.46,1212440.29,,,,,
6.48,1580727.45,,,,,
3.2,1215288.49,,,,,
3.18,1391788.849,,,,,
6.35,1127248.61,,,,,
5.24,1234609.739,,,,,
2.01,936234.3476,,,,,
3.46,1852338.469,,,,,
4.37,2009937.703,,,,,
4.48,828127.0276,,,,,
3.41,1661119.501,,,,,
3.15,1295901.454,,,,,
6.43,989643.0314,,,,,
2,1788515.818,,,,,
5.09,1814855.155,,,,,
5.07,1170705.166,,,,,
6.41,1090788.981,,,,,
2.25,440585.0294,,,,,
4.5,1029439.234,,,,,
6.08,828120.955,,,,,
2.02,985283.8816,,,,,
4.29,879062.5907,,,,,
4.32,609402.7753,,,,,
3.26,1168859.117,,,,,
2.3,1307506.565,,,,,
6.48,1357250.571,,,,,
4.2,1181630.625,,,,,
4.11,1294615.008,,,,,
5.42,911656.1053,,,,,
3.42,1149327.656,,,,,
5.02,867714.3838,,,,,
3.29,973068.557,,,,,
5.19,1084408.44,,,,,
3.05,2275455.306,,,,,
2.5,1233205.196,,,,,
4.09,1906024.636,,,,,
3.01,1412626.519,,,,,
5.33,1208761.056,,,,,
2.38,1710924.367,,,,,
2.16,750119.7266,,,,,
6.15,1361828.848,,,,,
6.41,904785.1632,,,,,
6.33,980141.2191,,,,,
2,798254.2245,,,,,
4.05,1026505.821,,,,,
4.03,1692335.964,,,,,
2.32,1405505.244,,,,,
3.35,946182.0502,,,,,
2.34,1723775.014,,,,,
6.18,1238406.19,,,,,
6.45,1317160.403,,,,,
4.42,1155752.745,,,,,
5.49,1040086.664,,,,,
6.32,1266947.264,,,,,
3.5,1422230.96,,,,,
6.15,1224778.623,,,,,
2.49,973096.3582,,,,,
3.36,512252.8035,,,,,
3.47,906419.3179,,,,,
3.32,1114667.249,,,,,
2.07,1278365.767,,,,,
4.1,1720670.877,,,,,
4.35,1534295.195,,,,,
3.12,1066040.789,,,,,
5.41,1428399.002,,,,,
2.17,855423.984,,,,,
2.2,853084.1522,,,,,
2.5,934610.3953,,,,,
3.4,1571781.593,,,,,
3.34,927163.8119,,,,,
4.49,1227568.958,,,,,
4.46,671802.0395,,,,,
3.06,1705918.18,,,,,
5.43,1198915.943,,,,,
4.29,1230097.451,,,,,
4.18,764635.9979,,,,,
6.38,1553854.434,,,,,
3.2,1451930.631,,,,,
2.29,1063491.81,,,,,
4.03,1226180.768,,,,,
3.1,1220987.002,,,,,
6.48,1480227.547,,,,,
4.48,1641873.966,,,,,
3.03,1262963.861,,,,,
5.43,1444572.971,,,,,
4.35,1358983.47,,,,,
2.07,635530.8449,,,,,
3.11,1670183.168,,,,,
2.43,841236.1676,,,,,
3.11,1581865.559,,,,,
3.02,1841495.508,,,,,
4.16,1891398.256,,,,,
5.43,1832230.093,,,,,
6.35,1062095.468,,,,,
4.42,970044.6656,,,,,
3.04,1528900.856,,,,,
3.4,1107159.781,,,,,
3.1,1300031.23,,,,,
4.26,1547737.002,,,,,
4.19,1248741.865,,,,,
6.38,1205568.367,,,,,
4.5,993637.0897,,,,,
4.4,1813856.314,,,,,
3.33,1822438.42,,,,,
5.32,1166925.146,,,,,
4.17,952439.6622,,,,,
3.01,1659100.124,,,,,
4.32,1181995.431,,,,,
2.47,1124042.948,,,,,
3.31,1219637.367,,,,,
4.38,867082.8428,,,,,
4.05,1385978.984,,,,,
5.04,725040.896,,,,,
4.4,1409762.119,,,,,
6.08,1036704.691,,,,,
3.48,717273.1853,,,,,
4.1,1642478.736,,,,,
6.13,585440.4314,,,,,
3.04,602209.575,,,,,
2.41,1340227.277,,,,,
4.19,1430051.088,,,,,
3.17,1101120.259,,,,,
3.03,897223.4347,,,,,
4.35,1409318.577,,,,,
3.38,1226067.314,,,,,
5.39,910099.644,,,,,
3.49,1492009.563,,,,,
2.42,1555806.042,,,,,
4.23,1487855.538,,,,,
3.44,995144.1066,,,,,
4.36,1151006.078,,,,,
6.1,1760880.448,,,,,
2.01,1067000.349,,,,,
6.12,1430796.763,,,,,
2.08,981753.2384,,,,,
3.1,1102516.584,,,,,
4.33,1334377.307,,,,,
5.06,1395218.58,,,,,
3.29,1227167.408,,,,,
2.11,1315568.164,,,,,
6.4,1643338.993,,,,,
6.45,1354417.563,,,,,
4.16,1273868.064,,,,,
5.14,1343824.215,,,,,
2.03,692229.4655,,,,,
3.41,1411054.317,,,,,
4.41,832475.189,,,,,
2.01,1076334.103,,,,,
3.44,1309829.936,,,,,
3.22,1130844.029,,,,,
3.24,784503.3579,,,,,
3.32,1378399.109,,,,,
4.38,983537.5108,,,,,
5.47,1737981.53,,,,,
5.28,1314359.454,,,,,
3.27,1372969.311,,,,,
4.41,998855.5799,,,,,
2.04,1473540.76,,,,,
6.18,1816217.007,,,,,
3.16,1127082.199,,,,,
3.14,1427832.121,,,,,
6.06,959243.6084,,,,,
5.32,1202452.728,,,,,
6.48,1463442.908,,,,,
2.02,1120851.519,,,,,
5.23,696467.1699,,,,,
5.03,631656.4746,,,,,
6.11,1366988.235,,,,,
6.06,1919053.527,,,,,
4.05,1460341.011,,,,,
6.46,935488.6065,,,,,
4.12,896246.1462,,,,,
3.34,894203.5715,,,,,
6.22,1353729.533,,,,,
4.34,1496177.416,,,,,
2.39,629657.6133,,,,,
4.45,549167.9399,,,,,
3.45,1737582.283,,,,,
4.05,1247281.698,,,,,
4.36,1779898.996,,,,,
3.45,1032663.003,,,,,
5.16,1815809.621,,,,,
2.24,1387114.42,,,,,
3.18,1262012.926,,,,,
3.09,1432318.47,,,,,
5.43,1501622.125,,,,,
4.42,1275676.981,,,,,
4.2,1476989.184,,,,,
5.13,796289.3069,,,,,
3.39,707345.0624,,,,,
6.22,1318231.418,,,,,
6.5,1020861.337,,,,,
5.23,1527691.701,,,,,
3.33,1536234.709,,,,,
4.03,1482123.625,,,,,
5.1,657169.3042,,,,,
4.49,1390200.224,,,,,
4.21,613788.322,,,,,
3.01,677772.3453,,,,,
3.29,1535946.643,,,,,
4.46,990004.7306,,,,,
4.16,1039380.722,,,,,
4.16,1107286.973,,,,,
2.45,1340909.799,,,,,
5.36,1335883.831,,,,,
3.16,1015010.538,,,,,
2.07,676979.7154,,,,,
2.38,1110114.22,,,,,
5.3,1641030.478,,,,,
3.21,914378.3344,,,,,
6.21,1258563.859,,,,,
5.22,1440909.001,,,,,
6.4,1624137.595,,,,,
4.06,1869886.305,,,,,
3.1,1302748.858,,,,,
6.22,1429529.63,,,,,
3.17,1023162.953,,,,,
3.5,673571.346,,,,,
4.06,1657667.332,,,,,
4.29,1392083.818,,,,,
6.09,1360100.719,,,,,
5.41,1103021.383,,,,,
4,1322914.051,,,,,
6.32,1305185.545,,,,,
5.17,1431517.358,,,,,
3.05,1137446.993,,,,,
4.23,1010477.392,,,,,
4.18,1449033.432,,,,,
3.26,1064569.606,,,,,
4.07,607249.4233,,,,,
4.22,1202227.957,,,,,
2.18,816813.5324,,,,,
2.3,1598159.227,,,,,
5.29,1658381.006,,,,,
3.32,1312093.361,,,,,
4.06,647982.6536,,,,,
5.09,1492786.627,,,,,
3.16,627733.7434,,,,,
5.5,1827500.892,,,,,
3.5,1339254.727,,,,,
4.36,1620949.437,,,,,
3.18,1637944.645,,,,,
3.05,1216888.02,,,,,
4.47,1555497.546,,,,,
6.22,873048.3196,,,,,
2.3,846055.7174,,,,,
3.49,1028493.601,,,,,
4.29,1569600.446,,,,,
3.45,1798232.803,,,,,
3.45,1402146.873,,,,,
4.38,398909.5099,,,,,
2.36,933157.3392,,,,,
5.31,712285.8256,,,,,
3.12,1261927.419,,,,,
4.29,1063964.288,,,,,
2.03,1302029.013,,,,,
3.02,1957891.588,,,,,
2.14,849153.1225,,,,,
6.25,1070720.058,,,,,
3.03,714166.3978,,,,,
3.29,1441882.522,,,,,
3.07,693681.0044,,,,,
3.23,1060123.73,,,,,
5.17,1535262.441,,,,,
5.38,1454681.937,,,,,
3.07,1062593.483,,,,,
2.42,1907859.059,,,,,
2.45,965318.6958,,,,,
2.35,1109639.996,,,,,
3.2,1118595.119,,,,,
4.28,1049661.039,,,,,
4.41,2294647.784,,,,,
6.26,1356062.104,,,,,
3.15,989903.6448,,,,,
3.12,1499243.168,,,,,
2.21,1160246.73,,,,,
2.33,1302347.574,,,,,
4.17,1553311.161,,,,,
4.48,945252.1918,,,,,
6.36,1158697.6,,,,,
3.45,1261239.272,,,,,
3.21,1257282.159,,,,,
4.38,1279464.647,,,,,
6.43,943854.7279,,,,,
2.1,1404540.758,,,,,
5.08,1296636.271,,,,,
2.27,1450996.038,,,,,
4.04,1654965.296,,,,,
3.21,1030866.952,,,,,
4.14,1204103.087,,,,,
3.05,1115721.687,,,,,
3.42,606863.1415,,,,,
3.02,971174.9868,,,,,
6.12,1029855.714,,,,,
4.02,1246791.029,,,,,
2.33,1146886.093,,,,,
4.35,1075550.215,,,,,
2.02,1074263.317,,,,,
2.27,1115394.393,,,,,
3.15,1496210.216,,,,,
6.06,1299991.951,,,,,
4.07,1446983.542,,,,,
4.11,1257376.174,,,,,
2.48,1549303.499,,,,,
3.35,828477.2913,,,,,
2.15,1642011.345,,,,,
2.33,847387.2058,,,,,
2.33,968082.1645,,,,,
6.03,1495384.004,,,,,
3.16,678721.8842,,,,,
4.49,1427551.145,,,,,
5.16,1093873.291,,,,,
2.33,1653232.551,,,,,
3.15,1178272.297,,,,,
3.18,755843.709,,,,,
5.18,1210366.529,,,,,
2.33,980231.2309,,,,,
4.41,1122083.251,,,,,
3.18,1441376.394,,,,,
3.13,1251794.179,,,,,
5.06,1257217.29,,,,,
5.45,1986811.17,,,,,
4.21,1550242.01,,,,,
3.4,1305127.336,,,,,
2.17,940162.7245,,,,,
3.5,690958.5497,,,,,
5.21,1153029.616,,,,,
5.38,1116487.357,,,,,
3.42,1534171.953,,,,,
4.24,893435.1192,,,,,
2.31,401148.5688,,,,,
6.14,1290755.036,,,,,
5.5,1865071.41,,,,,
5.03,1251430.92,,,,,
3.05,1133910.648,,,,,
4.02,1688093.257,,,,,
4.2,1394132.241,,,,,
4.23,923444.1448,,,,,
3.26,1131533.555,,,,,
3.15,1475700.71,,,,,
3.2,842985.8529,,,,,
4.4,1327718.382,,,,,
2.02,1220700.696,,,,,
3.07,1403176.429,,,,,
4.43,1331656.494,,,,,
4.18,1051567.946,,,,,
3.23,1813857.826,,,,,
4.21,1041237.817,,,,,
2.44,1746086.989,,,,,
4.03,1412881.784,,,,,
6.46,1557626.781,,,,,
3.1,1797105.103,,,,,
4.18,923246.8621,,,,,
3.3,834185.5784,,,,,
2.46,1603749.984,,,,,
3.09,1510996.435,,,,,
4.04,1496539.313,,,,,
5.47,1447325.64,,,,,
5.5,1361841.952,,,,,
5.48,1409977.131,,,,,
2.22,1534111.581,,,,,
6.13,1484688.234,,,,,
3.37,1379169.449,,,,,
3.24,1884385.65,,,,,
6.26,856383.5014,,,,,
3.46,1689512.18,,,,,
4.49,1640185.798,,,,,
4.02,452530.1767,,,,,
3.39,980145.7829,,,,,
5.02,1449409.436,,,,,
3.17,814784.2457,,,,,
5.13,1735637.414,,,,,
3.49,964924.4933,,,,,
5.37,1490718.335,,,,,
5.18,1086186.428,,,,,
4.31,1759180.044,,,,,
2.06,1315828.86,,,,,
3.11,1137685.116,,,,,
4.43,1446155.18,,,,,
4.18,1602903.281,,,,,
3.13,1440246.33,,,,,
4,800146.2261,,,,,
4.44,1491538.499,,,,,
3.25,969323.4858,,,,,
6.2,1055772.871,,,,,
4.29,1299430.176,,,,,
2.01,1340094.966,,,,,
3.23,1723729.655,,,,,
5.48,1214104.934,,,,,
2.21,393639.074,,,,,
3.47,1472539.958,,,,,
4.01,502553.0522,,,,,
4.29,1296223.706,,,,,
2.1,1342814.949,,,,,
4.42,1698219.757,,,,,
4.41,555504.1478,,,,,
3.02,1298980.829,,,,,
4.02,1440736.583,,,,,
6.29,1145351.161,,,,,
4.23,1546957.226,,,,,
2.12,1070818.731,,,,,
3.34,1993453.673,,,,,
3.32,891981.0976,,,,,
6.18,1443842.023,,,,,
2.31,1305219.521,,,,,
6.42,1238708.76,,,,,
3.21,1241386.737,,,,,
4.07,849008.7047,,,,,
6.22,1656785.448,,,,,
5.04,1896650.323,,,,,
6.37,1300362.028,,,,,
4.24,1159749.09,,,,,
2.05,1263743.971,,,,,
6.25,1292643.52,,,,,
3.4,1357710.965,,,,,
3.14,945551.1489,,,,,
5.24,1572099.69,,,,,
3.31,2019424.222,,,,,
4.28,831471.5304,,,,,
3.03,1408347.445,,,,,
2.3,1154126.216,,,,,
5.32,1521085.472,,,,,
4.13,1522143.641,,,,,
4.25,1528714.305,,,,,
4.2,1289042.121,,,,,
6.19,1222799.34,,,,,
3.03,792174.1738,,,,,
3.16,1753967.477,,,,,
4.5,1149524.699,,,,,
6.43,1876497.269,,,,,
3.19,1045348.23,,,,,
3.46,1323300.72,,,,,
2.45,997239.7078,,,,,
4.09,1204939.904,,,,,
5.01,1877941.971,,,,,
3.02,1245053.433,,,,,
2.42,1165990.604,,,,,
4.23,1517152.585,,,,,
3.36,847767.9216,,,,,
3.3,1012269.469,,,,,
2.48,1439431.453,,,,,
2.44,1461511.881,,,,,
4.15,678587.2437,,,,,
4.23,783350.6732,,,,,
6.19,1499552.269,,,,,
4.49,1458422.811,,,,,
3.17,1228879.867,,,,,
4.04,932380.5504,,,,,
4.17,834268.3429,,,,,
6.43,1351007.041,,,,,
3.35,1068786.672,,,,,
4,1124396.249,,,,,
6.39,2370231.32,,,,,
6.49,1334952.605,,,,,
4.14,1504441.01,,,,,
3.36,1153435.092,,,,,
3.43,1259357.023,,,,,
4.16,1567745.807,,,,,
5.37,1516419.721,,,,,
3.21,1365151.394,,,,,
4.25,1046030.114,,,,,
2.09,1233965.837,,,,,
4.22,1009769.078,,,,,
4.3,1453597.507,,,,,
3.17,1103206.755,,,,,
2.09,1571253.531,,,,,
2.29,1400111.497,,,,,
4.42,1822987.82,,,,,
4.47,1174747.551,,,,,
2.48,1147908.529,,,,,
3.48,1124125.921,,,,,
2.5,822934.8313,,,,,
3.03,1448774.971,,,,,
4.36,1063630.928,,,,,
3.19,861657.3994,,,,,
4.43,1034760.04,,,,,
3.06,1240864.154,,,,,
5.34,1442372.044,,,,,
6.46,1390620.168,,,,,
2.24,862407.817,,,,,
2.05,695152.1733,,,,,
3.03,1392537.29,,,,,
5.09,1200653.345,,,,,
4.23,920540.6539,,,,,
3.22,1300433.575,,,,,
4.01,1172188.194,,,,,
3.2,1054732.6,,,,,
3.12,615568.1134,,,,,
4.31,1271396.518,,,,,
3.14,231189.821,,,,,
3.27,1040782.486,,,,,
3.07,1111710.9,,,,,
3.22,885796.2796,,,,,
2.5,809755.6175,,,,,
3.36,1095794.165,,,,,
6.22,1138609.173,,,,,
5.44,873241.9886,,,,,
4.1,1413579.817,,,,,
4.03,1730084.479,,,,,
2.19,996243.4249,,,,,
2.01,1273518.737,,,,,
6.05,970177.1054,,,,,
4.19,1143203.068,,,,,
6.04,1437983.825,,,,,
2.31,1128720.42,,,,,
3.05,1532533.611,,,,,
4.06,1082588.727,,,,,
5.31,1156308.169,,,,,
3.3,1168760.428,,,,,
6.15,1357575.852,,,,,
4.01,920498.9374,,,,,
3.37,1810782.413,,,,,
4.26,903657.5625,,,,,
3.08,1850513.527,,,,,
2.03,1148720.905,,,,,
3.23,1492033.205,,,,,
3.44,831168.8337,,,,,
6.47,1130677.466,,,,,
3.12,737202.4576,,,,,
3.24,578309.0862,,,,,
4.22,1112223.008,,,,,
2.49,962531.6649,,,,,
2.38,843650.8279,,,,,
5.38,1217267.934,,,,,
3.35,450307.0174,,,,,
3.33,1663473.121,,,,,
4.03,1164615.968,,,,,
3.35,1263018.127,,,,,
5.36,2197436.875,,,,,
3.15,1721261.812,,,,,
5.19,1670908.662,,,,,
4.16,1148749.933,,,,,
5.19,1154883.288,,,,,
2.4,1707269.528,,,,,
2.35,1108406.786,,,,,
4.22,1256599.179,,,,,
2.38,1180967.735,,,,,
2.12,905435.8429,,,,,
4.05,1450122.715,,,,,
3.38,1382810.706,,,,,
2.37,868694.0737,,,,,
